city,trips_in_first_30_days,signup_date,avg_rating_of_driver,avg_surge,last_trip_date,phone,surge_pct,ultimate_black_user,weekday_pct,avg_dist,avg_rating_by_driver,days_active,days_inactive,Sixth_Month_User
1,3,2014-01-30,5.0,1.33,2014-03-01,1,33.3,False,100.0,1.65,5.0,30,122,0.0
1,5,2014-01-30,5.0,1.0,2014-02-01,2,0.0,False,80.0,15.3,5.0,2,150,0.0
2,0,2014-01-08,4.9,1.0,2014-05-29,1,0.0,False,100.0,25.89,5.0,141,33,0.0
2,0,2014-01-19,4.9,1.03,2014-06-13,2,11.1,True,66.7,3.65,4.6,145,18,1.0
3,10,2014-01-16,4.7,1.1,2014-03-13,2,5.9,True,88.2,9.03,4.8,56,110,0.0
3,3,2014-01-10,3.5,1.08,2014-06-28,1,16.7,False,66.7,4.65,4.5,169,3,1.0
1,14,2014-01-11,4.9,1.12,2014-06-29,1,20.9,True,53.5,2.58,5.0,169,2,1.0
1,2,2014-01-23,5.0,1.0,2014-06-19,2,0.0,False,100.0,1.41,5.0,147,12,1.0
1,2,2014-01-11,4.0,1.29,2014-06-29,1,33.3,True,16.7,3.96,5.0,169,2,1.0
3,2,2014-01-15,5.0,1.0,2014-01-16,2,0.0,False,100.0,14.51,5.0,1,166,0.0
3,3,2014-01-02,3.8,1.0,2014-06-24,1,0.0,False,33.3,3.15,4.5,173,7,1.0
2,0,2014-01-31,2.0,1.5,2014-03-22,1,100.0,False,0.0,9.22,5.0,50,101,0.0
2,4,2014-01-05,4.6,1.11,2014-06-23,2,6.3,False,68.8,1.86,4.7,169,8,1.0
3,5,2014-01-23,5.0,1.0,2014-06-22,2,0.0,False,80.0,1.19,4.0,150,9,1.0
3,13,2014-01-30,5.0,1.0,2014-06-25,1,0.0,True,95.5,4.92,4.8,146,6,1.0
1,1,2014-01-09,5.0,1.0,2014-06-04,1,0.0,False,100.0,4.44,5.0,146,27,1.0
3,6,2014-01-16,4.5,1.48,2014-06-27,2,26.7,True,93.3,3.67,4.1,162,4,1.0
3,2,2014-01-10,4.5,1.0,2014-01-12,2,0.0,True,0.0,4.91,5.0,2,170,0.0
2,1,2014-01-26,5.0,2.0,2014-01-31,1,100.0,False,100.0,1.67,5.0,5,151,0.0
2,1,2014-01-14,5.0,1.0,2014-01-14,1,0.0,False,100.0,2.49,5.0,0,168,0.0
3,0,2014-01-17,4.0,1.0,2014-04-13,2,0.0,False,0.0,1.26,5.0,86,79,0.0
3,4,2014-01-06,4.4,1.4,2014-04-27,2,30.0,False,80.0,4.07,4.3,111,65,0.0
3,1,2014-01-17,5.0,1.0,2014-01-18,2,0.0,False,100.0,8.92,5.0,1,164,0.0
3,0,2014-01-09,3.6,1.0,2014-06-27,1,0.0,True,62.1,8.21,4.8,169,4,1.0
2,0,2014-01-12,5.0,1.0,2014-05-09,2,0.0,False,100.0,3.1,5.0,117,53,0.0
3,4,2014-01-10,4.8,1.0,2014-01-20,1,0.0,False,50.0,5.38,5.0,10,162,0.0
3,3,2014-01-06,4.7,1.0,2014-05-23,2,0.0,False,100.0,6.13,4.8,137,39,0.0
3,1,2014-01-30,5.0,1.0,2014-01-31,2,0.0,False,100.0,2.28,5.0,1,151,0.0
2,1,2014-01-25,5.0,1.25,2014-01-26,2,100.0,False,0.0,7.77,5.0,1,156,0.0
2,0,2014-01-22,4.8,1.0,2014-05-11,1,0.0,False,25.0,0.82,5.0,109,51,0.0
1,0,2014-01-19,5.0,1.0,2014-06-30,1,0.0,True,33.3,2.61,4.8,162,1,1.0
3,1,2014-01-16,4.5,1.0,2014-04-10,2,0.0,False,100.0,8.65,5.0,84,82,0.0
3,9,2014-01-06,4.9,1.05,2014-07-01,1,2.2,True,100.0,1.22,4.7,176,0,1.0
2,2,2014-01-08,5.0,1.0,2014-04-09,1,0.0,False,100.0,1.29,5.0,91,83,0.0
3,1,2014-01-04,5.0,1.0,2014-01-05,1,0.0,True,0.0,1.76,5.0,1,177,0.0
1,2,2014-01-04,5.0,1.0,2014-04-20,2,0.0,False,33.3,3.14,5.0,106,72,0.0
3,2,2014-01-10,5.0,1.0,2014-01-12,1,0.0,False,50.0,2.29,5.0,2,170,0.0
3,4,2014-01-25,5.0,1.0,2014-06-21,1,0.0,True,30.0,1.29,4.9,147,10,1.0
2,19,2014-01-08,4.8,1.09,2014-06-30,1,11.5,False,85.5,1.9,4.6,173,1,1.0
3,0,2014-01-02,4.9,1.0,2014-03-26,2,0.0,False,100.0,18.07,5.0,83,97,0.0
3,0,2014-01-30,4.5,1.0,2014-06-22,1,0.0,False,33.3,1.18,5.0,143,9,1.0
2,2,2014-01-21,5.0,1.0,2014-03-20,1,0.0,True,100.0,9.2,5.0,58,103,0.0
3,0,2014-01-19,4.5,1.0,2014-04-17,1,0.0,True,100.0,12.26,4.8,88,75,0.0
3,4,2014-01-05,3.7,1.0,2014-06-17,1,0.0,True,44.8,1.58,4.8,163,14,1.0
3,1,2014-01-26,4.9,1.0,2014-01-27,2,0.0,True,0.0,4.25,5.0,1,155,0.0
1,17,2014-01-16,4.1,1.02,2014-06-28,1,6.4,True,80.8,2.75,4.8,163,3,1.0
3,5,2014-01-27,4.0,1.0,2014-05-24,1,0.0,False,75.0,3.59,4.3,117,38,0.0
3,2,2014-01-23,5.0,1.04,2014-06-27,1,16.7,True,83.3,7.72,4.7,155,4,1.0
3,3,2014-01-18,5.0,1.17,2014-01-20,2,66.7,False,33.3,6.56,5.0,2,162,0.0
2,15,2014-01-31,4.7,1.16,2014-06-30,2,18.8,True,62.5,4.26,4.8,150,1,1.0
2,0,2014-01-28,4.3,1.0,2014-06-12,1,0.0,False,100.0,3.01,4.7,135,19,1.0
2,2,2014-01-09,5.0,1.0,2014-04-26,2,0.0,False,69.2,2.99,4.9,107,66,0.0
3,28,2014-01-25,4.8,1.04,2014-06-27,1,1.4,False,69.4,2.51,4.5,153,4,1.0
3,4,2014-01-26,5.0,1.0,2014-06-14,1,0.0,False,11.1,4.03,3.7,139,17,1.0
3,1,2014-01-25,4.0,1.05,2014-06-27,1,4.8,False,47.6,7.28,4.6,153,4,1.0
2,1,2014-01-14,4.5,1.0,2014-04-05,1,0.0,True,83.3,5.86,5.0,81,87,0.0
3,2,2014-01-28,5.0,1.0,2014-01-29,2,0.0,False,100.0,23.61,4.0,1,153,0.0
1,1,2014-01-12,4.3,1.0,2014-06-18,2,0.0,True,100.0,5.0,5.0,157,13,1.0
1,3,2014-01-18,5.0,1.0,2014-06-09,1,0.0,True,66.7,7.06,5.0,142,22,1.0
2,1,2014-01-18,2.0,1.0,2014-01-19,1,0.0,False,0.0,4.65,5.0,1,163,0.0
3,4,2014-01-28,4.9,1.11,2014-06-22,1,10.0,False,35.0,3.12,4.7,145,9,1.0
2,2,2014-01-24,5.0,1.0,2014-05-02,1,0.0,True,33.3,2.65,5.0,98,60,0.0
2,6,2014-01-16,5.0,1.0,2014-02-04,1,0.0,False,66.7,1.01,4.8,19,147,0.0
1,0,2014-01-01,3.0,1.0,2014-05-24,1,0.0,False,40.0,6.92,5.0,143,38,0.0
1,0,2014-01-06,5.0,1.0,2014-06-09,2,0.0,False,100.0,13.6,5.0,154,22,1.0
2,5,2014-01-08,4.1,1.0,2014-06-27,1,0.0,True,100.0,2.59,5.0,170,4,1.0
3,1,2014-01-18,4.9,1.0,2014-01-21,2,0.0,True,100.0,1.1,5.0,3,161,0.0
1,10,2014-01-10,4.4,1.13,2014-06-22,1,17.2,False,69.0,2.44,4.7,163,9,1.0
2,0,2014-01-25,4.0,1.0,2014-04-27,2,0.0,False,50.0,4.46,5.0,92,65,0.0
2,7,2014-01-08,5.0,1.07,2014-01-11,1,28.6,False,85.7,2.06,4.7,3,171,0.0
2,1,2014-01-07,4.9,1.0,2014-01-08,2,0.0,True,100.0,2.43,4.0,1,174,0.0
3,4,2014-01-26,4.5,1.0,2014-02-17,1,0.0,False,50.0,1.13,5.0,22,134,0.0
2,2,2014-01-28,4.7,1.0,2014-05-12,2,0.0,False,75.0,5.2,5.0,104,50,0.0
3,2,2014-01-28,5.0,1.0,2014-01-30,2,0.0,False,100.0,3.89,4.5,2,152,0.0
1,0,2014-01-17,5.0,1.0,2014-05-25,1,0.0,False,0.0,8.24,5.0,128,37,0.0
1,10,2014-01-21,4.9,1.14,2014-06-28,1,18.4,False,68.4,4.72,4.9,158,3,1.0
2,2,2014-01-30,4.9,1.0,2014-02-08,2,0.0,False,50.0,6.47,4.5,9,143,0.0
1,0,2014-01-15,5.0,1.0,2014-06-27,1,0.0,False,100.0,15.91,5.0,163,4,1.0
3,6,2014-01-01,3.9,1.15,2014-06-22,1,9.7,False,51.6,6.68,4.3,172,9,1.0
3,1,2014-01-09,5.0,1.0,2014-01-10,1,0.0,False,100.0,3.09,5.0,1,172,0.0
2,0,2014-01-18,5.0,1.0,2014-02-21,1,0.0,False,100.0,22.36,5.0,34,130,0.0
2,0,2014-01-16,4.5,1.0,2014-04-12,1,0.0,False,66.7,6.34,4.7,86,80,0.0
3,1,2014-01-25,4.9,2.0,2014-02-21,1,100.0,True,100.0,2.6,5.0,27,130,0.0
3,2,2014-01-17,4.2,1.04,2014-06-27,1,8.0,True,56.0,3.08,4.5,161,4,1.0
3,0,2014-01-11,3.0,1.0,2014-06-14,2,0.0,False,0.0,15.15,5.0,154,17,1.0
3,6,2014-01-28,5.0,1.0,2014-04-25,1,0.0,True,62.5,4.78,5.0,87,67,0.0
3,5,2014-01-30,4.6,1.01,2014-06-29,2,2.4,True,63.4,6.05,4.8,150,2,1.0
2,3,2014-01-12,4.9,1.13,2014-05-25,1,20.0,False,30.0,2.14,4.9,133,37,0.0
2,0,2014-01-23,4.9,1.0,2014-03-16,1,0.0,False,0.0,3.86,4.0,52,107,0.0
3,5,2014-01-22,4.2,1.04,2014-06-27,1,2.6,True,94.9,2.82,4.9,156,4,1.0
2,0,2014-01-01,5.0,1.0,2014-06-22,1,0.0,True,0.0,1.88,5.0,172,9,1.0
2,1,2014-01-05,4.9,1.0,2014-01-06,1,0.0,False,0.0,4.97,5.0,1,176,0.0
2,4,2014-01-19,4.7,1.04,2014-05-24,1,16.7,True,72.2,4.9,5.0,125,38,0.0
3,5,2014-01-17,3.1,1.0,2014-06-20,1,0.0,True,92.3,15.31,4.6,154,11,1.0
2,1,2014-01-16,5.0,1.5,2014-01-17,2,100.0,False,100.0,19.32,5.0,1,165,0.0
3,1,2014-01-29,4.7,1.0,2014-06-25,1,0.0,False,61.5,2.83,4.6,147,6,1.0
3,4,2014-01-28,5.0,1.0,2014-06-23,1,0.0,False,80.0,8.67,4.6,146,8,1.0
1,5,2014-01-14,4.8,1.0,2014-01-17,1,0.0,True,100.0,7.95,5.0,3,165,0.0
1,0,2014-01-06,5.0,1.0,2014-06-26,2,0.0,True,100.0,1.2,5.0,171,5,1.0
3,1,2014-01-21,5.0,1.0,2014-01-28,2,0.0,True,100.0,1.73,5.0,7,154,0.0
1,0,2014-01-10,4.8,1.25,2014-05-21,1,25.0,False,100.0,9.41,5.0,131,41,0.0
1,9,2014-01-25,4.9,1.22,2014-06-22,1,25.6,True,44.2,2.21,4.8,148,9,1.0
1,0,2014-01-30,5.0,1.0,2014-03-22,1,0.0,False,50.0,2.62,5.0,51,101,0.0
1,0,2014-01-25,4.9,1.0,2014-03-25,1,0.0,False,100.0,3.48,5.0,59,98,0.0
3,3,2014-01-24,4.7,1.0,2014-02-05,2,0.0,True,100.0,11.42,5.0,12,146,0.0
3,0,2014-01-20,5.0,1.0,2014-02-27,1,0.0,True,100.0,3.06,5.0,38,124,0.0
3,2,2014-01-22,4.2,1.06,2014-06-20,1,11.1,False,55.6,1.42,4.3,149,11,1.0
3,1,2014-01-26,4.9,1.0,2014-02-16,1,0.0,False,0.0,2.74,5.0,21,135,0.0
3,0,2014-01-04,5.0,1.0,2014-06-20,2,0.0,True,100.0,3.41,5.0,167,11,1.0
3,1,2014-01-30,5.0,1.0,2014-01-30,1,0.0,True,100.0,11.38,5.0,0,152,0.0
3,0,2014-01-07,4.6,1.04,2014-06-20,1,9.5,False,71.4,4.6,4.4,164,11,1.0
2,1,2014-01-25,4.0,1.0,2014-03-15,2,0.0,False,0.0,2.9,5.0,49,108,0.0
2,3,2014-01-05,4.9,1.13,2014-06-28,1,15.6,False,62.5,3.46,4.8,174,3,1.0
3,3,2014-01-19,3.9,1.0,2014-05-04,2,0.0,False,58.3,2.12,4.5,105,58,0.0
3,9,2014-01-14,2.9,1.01,2014-06-11,1,3.1,True,53.1,4.45,4.2,148,20,1.0
2,4,2014-01-10,3.7,1.0,2014-01-15,2,0.0,False,25.0,3.38,5.0,5,167,0.0
3,1,2014-01-18,5.0,1.0,2014-06-03,1,0.0,True,50.0,4.17,5.0,136,28,1.0
2,10,2014-01-02,4.6,1.0,2014-01-13,2,0.0,False,60.0,4.17,4.3,11,169,0.0
3,0,2014-01-05,4.0,1.0,2014-05-01,2,0.0,False,100.0,2.71,5.0,116,61,0.0
1,0,2014-01-19,4.8,1.02,2014-06-30,1,7.7,False,46.2,4.76,5.0,162,1,1.0
1,4,2014-01-09,5.0,1.0,2014-01-11,1,0.0,False,100.0,7.86,5.0,2,171,0.0
2,2,2014-01-25,5.0,1.0,2014-05-19,1,0.0,True,66.7,7.29,5.0,114,43,0.0
3,8,2014-01-07,4.8,1.02,2014-05-10,1,8.3,False,83.3,2.48,5.0,123,52,0.0
2,13,2014-01-17,5.0,1.21,2014-06-29,1,20.0,False,65.0,2.09,4.8,163,2,1.0
1,16,2014-01-29,4.7,1.07,2014-06-29,1,13.8,True,75.9,3.17,4.8,151,2,1.0
3,0,2014-01-22,5.0,1.0,2014-05-22,2,0.0,False,100.0,18.8,5.0,120,40,0.0
2,0,2014-01-07,5.0,1.0,2014-04-05,1,0.0,False,100.0,6.25,5.0,88,87,0.0
1,2,2014-01-18,4.0,1.0,2014-06-15,1,0.0,False,28.6,2.21,5.0,148,16,1.0
1,5,2014-01-02,5.0,1.04,2014-06-30,2,4.3,False,87.0,1.6,5.0,179,1,1.0
3,1,2014-01-23,4.9,1.0,2014-01-25,2,0.0,True,0.0,16.61,3.0,2,157,0.0
3,0,2014-01-16,4.3,1.0,2014-06-27,1,0.0,True,100.0,12.61,4.6,162,4,1.0
2,2,2014-01-19,5.0,1.0,2014-01-20,1,0.0,False,0.0,10.74,5.0,1,162,0.0
2,2,2014-01-04,4.9,1.0,2014-06-13,1,0.0,True,20.0,4.46,5.0,160,18,1.0
2,0,2014-01-21,5.0,1.0,2014-06-05,1,0.0,True,75.0,2.98,5.0,135,26,1.0
3,0,2014-01-20,5.0,1.0,2014-03-09,2,0.0,False,16.7,3.41,5.0,48,114,0.0
3,3,2014-01-23,4.0,1.0,2014-02-19,1,0.0,True,100.0,3.16,5.0,27,132,0.0
2,3,2014-01-25,4.6,1.5,2014-02-28,2,55.6,True,77.8,5.23,4.6,34,123,0.0
1,5,2014-01-11,5.0,1.2,2014-01-13,1,20.0,True,0.0,5.45,5.0,2,169,0.0
3,2,2014-01-21,4.0,1.0,2014-01-26,1,0.0,False,50.0,6.46,4.0,5,156,0.0
1,0,2014-01-10,4.9,1.0,2014-06-30,1,0.0,True,100.0,8.46,5.0,171,1,1.0
2,1,2014-01-21,4.9,1.0,2014-01-22,1,0.0,False,100.0,1.58,5.0,1,160,0.0
1,3,2014-01-19,4.9,1.15,2014-06-28,2,26.1,True,34.8,1.99,4.8,160,3,1.0
2,12,2014-01-26,4.7,1.02,2014-05-19,1,5.6,True,86.1,3.35,4.8,113,43,0.0
1,0,2014-01-06,4.0,1.15,2014-06-23,1,10.0,False,80.0,6.09,4.9,168,8,1.0
3,1,2014-01-06,4.9,2.25,2014-01-11,2,100.0,False,100.0,3.46,5.0,5,171,0.0
2,0,2014-01-06,5.0,1.0,2014-02-24,1,0.0,True,0.0,8.82,5.0,49,127,0.0
3,3,2014-01-12,3.7,1.0,2014-04-04,1,0.0,False,50.0,1.62,5.0,82,88,0.0
1,0,2014-01-02,5.0,1.0,2014-06-19,2,0.0,False,100.0,4.58,5.0,168,12,1.0
1,20,2014-01-28,4.8,1.1,2014-06-21,1,22.2,True,69.4,3.12,4.9,144,10,1.0
1,1,2014-01-05,3.0,1.0,2014-01-06,1,0.0,False,100.0,1.94,5.0,1,176,0.0
3,0,2014-01-22,4.0,1.0,2014-06-25,1,0.0,False,60.0,15.44,5.0,154,6,1.0
1,2,2014-01-24,5.0,1.0,2014-05-12,1,0.0,False,100.0,10.28,3.7,108,50,0.0
2,6,2014-01-28,5.0,1.0,2014-02-02,1,0.0,True,33.3,7.85,4.8,5,149,0.0
3,2,2014-01-05,5.0,1.06,2014-06-20,1,5.6,True,63.9,4.89,4.6,166,11,1.0
2,1,2014-01-09,4.9,1.15,2014-04-26,1,22.2,False,66.7,2.29,4.8,107,66,0.0
2,0,2014-01-23,4.9,1.0,2014-02-28,2,0.0,False,100.0,7.67,5.0,36,123,0.0
2,1,2014-01-30,5.0,1.0,2014-02-01,1,0.0,False,100.0,4.69,5.0,2,150,0.0
3,0,2014-01-24,5.0,1.08,2014-06-17,1,33.3,True,66.7,6.41,4.5,144,14,1.0
2,2,2014-01-21,4.8,1.0,2014-05-27,1,0.0,False,75.0,3.39,4.8,126,35,0.0
2,4,2014-01-18,3.2,1.0,2014-06-19,1,0.0,True,44.4,4.31,3.8,152,12,1.0
2,0,2014-01-01,4.9,1.0,2014-04-29,1,0.0,True,60.0,1.79,4.7,118,63,0.0
3,1,2014-01-24,4.9,1.0,2014-01-25,2,0.0,True,100.0,4.99,5.0,1,157,0.0
3,0,2014-01-29,4.5,1.0,2014-05-23,1,0.0,False,100.0,3.05,5.0,114,39,0.0
1,1,2014-01-23,5.0,1.04,2014-06-28,1,5.9,False,52.9,2.65,4.9,156,3,1.0
2,2,2014-01-23,4.5,1.16,2014-05-04,1,14.3,True,35.7,4.2,4.8,101,58,0.0
3,1,2014-01-21,5.0,1.0,2014-01-21,2,0.0,False,100.0,12.99,5.0,0,161,0.0
3,7,2014-01-04,4.3,1.0,2014-01-10,1,0.0,True,85.7,2.78,4.2,6,172,0.0
3,1,2014-01-17,4.9,1.0,2014-01-17,1,0.0,False,100.0,7.31,5.0,0,165,0.0
1,0,2014-01-18,5.0,1.0,2014-02-27,1,0.0,False,100.0,10.79,5.0,40,124,0.0
3,1,2014-01-12,5.0,2.25,2014-01-12,1,100.0,False,0.0,0.67,5.0,0,170,0.0
3,1,2014-01-24,4.8,1.0,2014-04-19,1,0.0,False,71.4,3.47,4.6,85,73,0.0
3,4,2014-01-18,5.0,1.0,2014-02-01,2,0.0,False,75.0,4.72,5.0,14,150,0.0
3,0,2014-01-08,5.0,1.0,2014-06-29,1,0.0,True,16.7,4.45,4.7,172,2,1.0
3,2,2014-01-17,5.0,1.0,2014-03-17,1,0.0,True,50.0,3.14,5.0,59,106,0.0
1,1,2014-01-19,5.0,1.25,2014-06-29,1,50.0,True,0.0,2.58,5.0,161,2,1.0
1,7,2014-01-13,5.0,1.05,2014-06-29,1,5.9,False,47.1,2.65,4.9,167,2,1.0
2,3,2014-01-18,4.7,1.0,2014-01-19,1,0.0,True,0.0,4.91,4.7,1,163,0.0
3,0,2014-01-31,5.0,1.0,2014-03-31,1,0.0,False,0.0,10.16,5.0,59,92,0.0
3,0,2014-01-01,5.0,1.0,2014-05-24,1,0.0,False,100.0,3.81,5.0,143,38,0.0
2,6,2014-01-17,5.0,1.96,2014-04-11,1,41.7,True,16.7,2.06,4.9,84,81,0.0
1,1,2014-01-02,5.0,1.0,2014-01-30,2,0.0,False,100.0,2.48,5.0,28,152,0.0
1,4,2014-01-15,3.9,1.05,2014-06-30,1,6.7,True,93.3,2.07,4.8,166,1,1.0
2,2,2014-01-19,4.5,1.21,2014-06-27,1,33.3,True,38.9,2.25,4.8,159,4,1.0
3,1,2014-01-01,4.9,1.0,2014-01-01,2,0.0,False,100.0,7.7,5.0,0,181,0.0
1,1,2014-01-10,5.0,1.0,2014-01-11,2,0.0,False,100.0,1.78,5.0,1,171,0.0
2,0,2014-01-28,5.0,1.0,2014-05-06,2,0.0,False,100.0,17.36,5.0,98,56,0.0
3,0,2014-01-12,4.9,1.0,2014-04-30,1,0.0,True,100.0,17.93,5.0,108,62,0.0
3,7,2014-01-06,5.0,1.05,2014-06-27,1,6.3,True,71.9,2.85,4.8,172,4,1.0
1,1,2014-01-07,4.9,1.0,2014-01-24,1,0.0,False,100.0,3.08,5.0,17,158,0.0
1,0,2014-01-25,4.9,1.0,2014-06-16,1,0.0,False,0.0,3.0,5.0,142,15,1.0
3,12,2014-01-22,5.0,1.11,2014-06-15,1,12.1,False,42.4,2.05,4.9,144,16,1.0
3,2,2014-01-23,4.0,1.0,2014-05-29,1,0.0,False,66.7,5.64,4.5,126,33,0.0
1,4,2014-01-14,4.6,1.14,2014-05-10,2,21.4,False,100.0,4.58,4.9,116,52,0.0
3,2,2014-01-25,5.0,1.25,2014-01-26,1,50.0,False,0.0,2.92,5.0,1,156,0.0
3,1,2014-01-08,5.0,1.0,2014-01-09,1,0.0,False,100.0,2.01,5.0,1,173,0.0
3,2,2014-01-06,3.7,1.0,2014-02-16,1,0.0,True,80.0,1.76,4.4,41,135,0.0
3,8,2014-01-24,4.6,1.11,2014-06-28,2,10.8,True,51.4,4.17,4.4,155,3,1.0
3,0,2014-01-11,5.0,1.0,2014-04-05,2,0.0,True,100.0,3.24,5.0,84,87,0.0
3,0,2014-01-31,4.3,1.0,2014-07-01,1,0.0,False,78.6,2.39,4.6,151,0,1.0
2,0,2014-01-25,4.9,1.0,2014-06-26,2,0.0,False,100.0,160.96,4.778158195947439,152,5,1.0
1,1,2014-01-17,4.9,1.0,2014-01-21,1,0.0,False,100.0,0.0,5.0,4,161,0.0
1,7,2014-01-17,5.0,1.06,2014-07-01,2,16.7,True,66.7,2.73,4.9,165,0,1.0
3,1,2014-01-12,5.0,1.0,2014-01-12,1,0.0,False,0.0,13.04,5.0,0,170,0.0
2,1,2014-01-27,5.0,1.0,2014-02-16,1,0.0,False,0.0,3.45,5.0,20,135,0.0
1,0,2014-01-20,5.0,1.17,2014-06-01,1,33.3,False,33.3,1.65,4.7,132,30,1.0
2,0,2014-01-09,3.5,1.58,2014-03-28,1,33.3,False,100.0,2.11,5.0,78,95,0.0
3,7,2014-01-22,4.9,1.0,2014-06-19,1,0.0,True,89.3,10.17,4.9,148,12,1.0
2,1,2014-01-22,4.7,1.0,2014-04-13,1,0.0,False,66.7,1.89,4.3,81,79,0.0
3,8,2014-01-17,5.0,1.0,2014-02-11,1,0.0,True,62.5,1.83,5.0,25,140,0.0
3,0,2014-01-22,4.5,1.0,2014-03-22,2,0.0,False,0.0,3.22,5.0,59,101,0.0
3,1,2014-01-17,5.0,1.0,2014-05-02,2,0.0,False,50.0,3.42,5.0,105,60,0.0
1,3,2014-01-23,4.5,1.0,2014-06-24,1,0.0,False,83.3,7.76,4.8,152,7,1.0
2,2,2014-01-19,4.5,1.13,2014-05-18,2,16.7,False,16.7,4.5,4.4,119,44,0.0
2,1,2014-01-19,4.0,2.0,2014-01-19,1,100.0,False,0.0,1.81,5.0,0,163,0.0
3,2,2014-01-17,4.2,1.07,2014-06-27,2,9.5,False,66.7,3.84,4.5,161,4,1.0
3,0,2014-01-15,4.5,1.0,2014-03-09,2,0.0,False,0.0,0.74,5.0,53,114,0.0
3,1,2014-01-20,5.0,1.0,2014-05-24,2,0.0,False,55.6,4.04,4.6,124,38,0.0
3,2,2014-01-21,4.0,1.0,2014-02-10,1,0.0,False,50.0,3.96,4.5,20,141,0.0
2,11,2014-01-16,4.8,1.09,2014-06-26,1,12.8,True,64.1,2.04,4.8,161,5,1.0
2,2,2014-01-20,4.0,1.0,2014-01-22,2,0.0,False,100.0,7.44,5.0,2,160,0.0
3,0,2014-01-16,4.5,1.0,2014-03-21,2,0.0,False,100.0,7.38,5.0,64,102,0.0
3,6,2014-01-21,5.0,1.01,2014-06-29,1,3.8,True,57.7,7.27,4.8,159,2,1.0
3,4,2014-01-23,4.0,1.0,2014-03-01,1,0.0,False,50.0,7.77,5.0,37,122,0.0
3,0,2014-01-22,3.0,1.38,2014-06-27,1,50.0,False,50.0,2.22,5.0,156,4,1.0
2,0,2014-01-04,4.9,1.0,2014-05-11,1,0.0,False,0.0,10.42,5.0,127,51,0.0
1,0,2014-01-22,5.0,1.0,2014-06-17,1,0.0,True,100.0,4.51,5.0,146,14,1.0
2,0,2014-01-11,4.7,1.0,2014-03-08,1,0.0,True,72.2,6.1,4.8,56,115,0.0
2,0,2014-01-25,3.0,1.0,2014-05-20,1,0.0,False,66.7,5.85,3.3,115,42,0.0
2,1,2014-01-30,4.9,1.0,2014-01-31,2,0.0,False,100.0,2.03,5.0,1,151,0.0
3,0,2014-01-29,5.0,1.0,2014-05-30,1,0.0,True,100.0,1.69,5.0,121,32,0.0
1,4,2014-01-25,5.0,1.0,2014-06-28,2,0.0,False,66.7,2.64,4.7,154,3,1.0
3,1,2014-01-18,4.9,1.0,2014-01-18,2,0.0,True,0.0,3.22,5.0,0,164,0.0
3,2,2014-01-19,5.0,1.0,2014-06-06,1,0.0,True,55.6,3.1,4.9,138,25,1.0
3,0,2014-01-07,4.0,2.0,2014-06-19,1,50.0,True,100.0,3.42,4.0,163,12,1.0
3,3,2014-01-26,5.0,1.0,2014-06-20,1,0.0,True,100.0,3.55,4.7,145,11,1.0
1,0,2014-01-23,3.0,1.0,2014-06-27,1,0.0,True,100.0,4.0,5.0,155,4,1.0
3,1,2014-01-14,4.0,1.0,2014-06-01,1,0.0,False,50.0,1.92,5.0,138,30,1.0
2,1,2014-01-07,3.9,1.03,2014-06-07,1,7.7,True,53.8,2.7,4.7,151,24,1.0
3,0,2014-01-29,5.0,1.0,2014-05-12,1,0.0,False,100.0,11.85,4.9,103,50,0.0
2,0,2014-01-25,5.0,1.0,2014-04-22,1,0.0,False,100.0,5.05,5.0,87,70,0.0
2,3,2014-01-26,3.7,1.12,2014-05-31,1,13.3,False,86.7,5.09,4.5,125,31,0.0
3,0,2014-01-09,5.0,1.0,2014-04-08,1,0.0,False,100.0,2.02,5.0,89,84,0.0
3,0,2014-01-11,4.9,1.0,2014-06-22,1,0.0,True,0.0,8.98,5.0,162,9,1.0
3,0,2014-01-06,4.9,1.0,2014-05-04,1,0.0,False,50.0,3.06,4.5,118,58,0.0
2,0,2014-01-28,4.9,2.5,2014-02-28,1,100.0,False,100.0,1.76,5.0,31,123,0.0
3,2,2014-01-31,4.5,1.0,2014-02-02,2,0.0,True,0.0,5.45,4.0,2,149,0.0
2,0,2014-01-18,4.2,1.0,2014-06-28,1,0.0,True,0.0,3.98,5.0,161,3,1.0
3,18,2014-01-09,5.0,1.13,2014-06-29,1,17.6,False,58.8,3.04,4.7,171,2,1.0
3,1,2014-01-06,5.0,1.0,2014-01-12,2,0.0,False,0.0,1.27,5.0,6,170,0.0
3,0,2014-01-04,4.0,1.0,2014-03-31,2,0.0,False,0.0,8.2,5.0,86,92,0.0
2,1,2014-01-15,5.0,1.0,2014-01-15,1,0.0,False,100.0,1.12,5.0,0,167,0.0
2,0,2014-01-20,4.9,1.0,2014-03-24,1,0.0,False,100.0,8.99,5.0,63,99,0.0
3,15,2014-01-25,4.1,1.05,2014-06-22,1,11.9,False,45.2,3.64,4.6,148,9,1.0
1,0,2014-01-29,5.0,1.0,2014-03-25,2,0.0,True,50.0,14.26,5.0,55,98,0.0
2,1,2014-01-10,5.0,1.13,2014-05-11,2,16.7,True,33.3,2.49,4.7,121,51,0.0
3,1,2014-01-25,5.0,1.06,2014-06-06,1,25.0,True,50.0,8.67,5.0,132,25,1.0
3,1,2014-01-24,5.0,1.0,2014-07-01,1,0.0,False,83.3,2.78,4.5,158,0,1.0
